episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
254, 1518.557670250535, 1, 15.739169734995812, 759, 299971,                                             299971, 9.176294326782227, 252.32122802734375
255, 1500.336950212717, 1, 12.762598196975887, 588, 300559,                                             300559, 8.170714378356934, 250.15975952148438
256, 1470.3862209767103, 1, 14.73551701696124, 720, 301279,                                             301279, 8.382838249206543, 252.13719177246094
257, 1289.65299603343, 1, 14.351386344991624, 703, 301982,                                             301982, 8.880172729492188, 252.05364990234375
258, 1453.937892317772, 1, 12.12818816199433, 577, 302559,                                             302559, 9.289617538452148, 249.9856719970703
259, 1583.1648469865322, 1, 13.753175680991262, 664, 303223,                                             303223, 8.531373977661133, 248.7198028564453
260, 1621.4292069375515, 1, 9.924191218917258, 458, 303681,                                             303681, 8.282757759094238, 250.25350952148438
261, 1502.942438006401, 1, 13.150408806977794, 636, 304317,                                             304317, 9.626570701599121, 250.34922790527344
262, 1615.7787757515907, 1, 11.730171645991504, 542, 304859,                                             304859, 8.115779876708984, 249.3517608642578
263, 1622.4898241758347, 1, 13.962757676956244, 676, 305535,                                             305535, 9.872891426086426, 247.01077270507812
264, 1062.7822463214397, 1, 18.746076943003573, 882, 306417,                                             306417, 7.944201946258545, 248.6461944580078
265, 1326.8528111726046, 1, 15.153598465025425, 722, 307139,                                             307139, 8.280949592590332, 247.640380859375
266, 1399.5408449172974, 1, 15.338260830030777, 742, 307881,                                             307881, 8.255036354064941, 247.43826293945312
267, 1396.6253914237022, 1, 13.958077805000357, 659, 308540,                                             308540, 8.462638854980469, 244.97705078125
268, 1356.3503898233175, 1, 16.340581075055525, 775, 309315,                                             309315, 8.066676139831543, 246.12962341308594
269, 1333.0279276967049, 1, 15.359721680986695, 698, 310013,                                             310013, 8.988187789916992, 244.75039672851562
270, 1582.5350396931171, 1, 12.332389599992894, 586, 310599,                                             310599, 8.570165634155273, 242.4458770751953
271, 1279.2332300841808, 1, 15.912476922036149, 776, 311375,                                             311375, 7.579420566558838, 241.87338256835938
272, 1517.5695720911026, 1, 9.72700272698421, 473, 311848,                                             311848, 8.638663291931152, 244.55540466308594
273, 1910.6941969692707, 1, 9.928527083946392, 471, 312319,                                             312319, 9.10258674621582, 245.2447052001953
274, 1567.5658887326717, 1, 12.151611976092681, 590, 312909,                                             312909, 7.406798839569092, 244.610595703125
275, 414.5538067817688, 1, 18.942942420952022, 900, 313809,                                             313809, 8.931059837341309, 244.13046264648438
276, 1334.9039674401283, 1, 14.338163422071375, 693, 314502,                                             314502, 8.43209457397461, 243.0958251953125
277, 1953.9664058089256, 1, 8.745533775072545, 424, 314926,                                             314926, 7.647751808166504, 242.58409118652344
278, 1159.1465784311295, 1, 18.14468145603314, 900, 315826,                                             315826, 9.642854690551758, 243.37306213378906
279, 1506.4253034591675, 1, 10.552097443956882, 509, 316335,                                             316335, 8.746254920959473, 242.02056884765625
280, 1378.457828849554, 1, 11.728478523087688, 559, 316894,                                             316894, 8.935542106628418, 241.5786590576172
281, 1935.7557625770569, 1, 8.960187935968861, 416, 317310,                                             317310, 8.500402450561523, 240.6962127685547
282, 2004.2229824662209, 1, 9.120757960015908, 414, 317724,                                             317724, 8.097949028015137, 242.222412109375
283, 1774.5134151279926, 1, 11.124860401032493, 515, 318239,                                             318239, 8.746831893920898, 242.90609741210938
284, 1595.865425080061, 1, 13.156960131018423, 603, 318842,                                             318842, 9.447257041931152, 241.58543395996094
285, 1534.1774752140045, 1, 11.729706584010273, 557, 319399,                                             319399, 8.851590156555176, 241.1248321533203
286, 1413.4028269648552, 1, 14.3567351649981, 679, 320078,                                             320078, 8.94767951965332, 241.0060272216797
287, 1293.6717368662357, 1, 16.33972792502027, 789, 320867,                                             320867, 9.29832649230957, 240.3176727294922
288, 1613.975177809596, 1, 13.731757685891353, 662, 321529,                                             321529, 8.11457633972168, 242.216552734375
289, 1434.7010897397995, 1, 15.553164722048678, 757, 322286,                                             322286, 8.375253677368164, 239.1448211669922
290, 1690.6640693843365, 1, 12.130263742990792, 567, 322853,                                             322853, 8.807730674743652, 239.0611572265625
291, 1793.8390270769596, 1, 8.30778855306562, 389, 323242,                                             323242, 8.50905704498291, 238.2264404296875
292, 1970.6631464362144, 1, 7.140040926053189, 349, 323591,                                             323591, 8.107028007507324, 239.3589324951172
293, 1522.9056521952152, 1, 11.728668794035912, 558, 324149,                                             324149, 9.0227689743042, 237.4253692626953
294, 1432.3639784753323, 1, 12.733307053917088, 578, 324727,                                             324727, 8.925569534301758, 238.38589477539062
295, 1626.3859246373177, 1, 12.555103227961808, 564, 325291,                                             325291, 8.666948318481445, 237.2191619873047
296, 1653.0021186769009, 1, 9.927808866021223, 477, 325768,                                             325768, 7.4319000244140625, 236.8201446533203
297, 1514.2989003956318, 1, 11.525833502993919, 550, 326318,                                             326318, 8.696045875549316, 237.62156677246094
298, 1896.2712041437626, 1, 7.5441202480578795, 376, 326694,                                             326694, 9.001789093017578, 235.29112243652344
299, 1461.5754134654999, 1, 10.731349588022567, 523, 327217,                                             327217, 8.438835144042969, 234.316162109375
300, 1428.0203497707844, 1, 12.55645758495666, 597, 327814,                                             327814, 8.656400680541992, 235.47186279296875
301, 1637.565987586975, 1, 9.407409303006716, 447, 328261,                                             328261, 8.432846069335938, 235.9158935546875
302, 1587.8002665787935, 1, 10.954789864947088, 551, 328812,                                             328812, 9.392385482788086, 237.19053649902344
